pdb_code,filename,ref2015
5EO1.pdb,pMHC_0022.pdb,-467.480481837576
5EO1.pdb,pMHC_0024.pdb,-470.091944409631
5EO1.pdb,pMHC_0025.pdb,-443.949611761588
5EO1.pdb,pMHC_0026.pdb,-479.271298476742
5EO1.pdb,pMHC_0027.pdb,-477.816041291916
5EO1.pdb,pMHC_0028.pdb,-459.442798436247
5EO1.pdb,pMHC_0029.pdb,-500.735097067946
5EO1.pdb,pMHC_0031.pdb,-499.991171765009
5EO1.pdb,pMHC_0032.pdb,-505.425609723644
5EO1.pdb,pMHC_0033.pdb,-494.872603499351
5EO1.pdb,pMHC_0034.pdb,-460.239430363413
5EO1.pdb,pMHC_0036.pdb,-501.847427810557
5EO1.pdb,pMHC_0037.pdb,-470.582860764895
5EO1.pdb,pMHC_0038.pdb,-472.386549250171
5EO1.pdb,pMHC_0041.pdb,-467.036423992744
5EO1.pdb,pMHC_0042.pdb,-436.089620243676
5EO1.pdb,pMHC_0045.pdb,-472.646015479693
5EO1.pdb,pMHC_0046.pdb,-476.270977353591
5EO1.pdb,pMHC_0047.pdb,-456.608477024415
5EO1.pdb,pMHC_0048.pdb,-475.1526549529
5EO1.pdb,pMHC_0049.pdb,-482.819444455261
5EO1.pdb,pMHC_0051.pdb,-417.539416505128
5EO1.pdb,pMHC_0052.pdb,-488.71224027232
5EO1.pdb,pMHC_0054.pdb,-490.346975122884
5EO1.pdb,pMHC_0055.pdb,-489.072629826549
5EO1.pdb,pMHC_0057.pdb,-486.07011054039
5EO1.pdb,pMHC_0058.pdb,-159.17745046197
5EO1.pdb,pMHC_0059.pdb,-508.577078323719
5EO1.pdb,pMHC_0060.pdb,-452.118951431236
5EO1.pdb,pMHC_0061.pdb,-467.828011781138
5EO1.pdb,pMHC_0063.pdb,-493.122125966002
5EO1.pdb,pMHC_0065.pdb,-490.197201803137
5EO1.pdb,pMHC_0067.pdb,-486.745473043653
5EO1.pdb,pMHC_0068.pdb,-478.798130375163
5EO1.pdb,pMHC_0070.pdb,-488.635765087891
5EO1.pdb,pMHC_0073.pdb,-474.45984955902
5EO1.pdb,pMHC_0075.pdb,-450.83195766838
5EO1.pdb,pMHC_0077.pdb,-448.431811637825
5EO1.pdb,pMHC_0078.pdb,-465.423160951322
5EO1.pdb,pMHC_0079.pdb,-425.077930994499
5EO1.pdb,pMHC_0080.pdb,-453.763397772187
5EO1.pdb,pMHC_0081.pdb,-411.855933440834
5EO1.pdb,pMHC_0082.pdb,-476.555160822422
5EO1.pdb,pMHC_0084.pdb,-495.796893655323
5EO1.pdb,pMHC_0085.pdb,-452.075558235447
5EO1.pdb,pMHC_0086.pdb,-473.90520673745
5EO1.pdb,pMHC_0089.pdb,-475.268054240289
5EO1.pdb,pMHC_0091.pdb,-464.185008946257
5EO1.pdb,pMHC_0094.pdb,-500.881564161129
5EO1.pdb,pMHC_0095.pdb,-497.980354923114
5EO1.pdb,pMHC_0096.pdb,-450.022992881492
5EO1.pdb,pMHC_0098.pdb,-458.60205456578
5EO1.pdb,pMHC_0099.pdb,-463.515514273992
5EOT.pdb,pMHC_0000.pdb,-485.156992311545
5EOT.pdb,pMHC_0001.pdb,-501.579606064191
5EOT.pdb,pMHC_0002.pdb,-496.495617890769
5EOT.pdb,pMHC_0003.pdb,-495.997179968121
5EOT.pdb,pMHC_0004.pdb,-486.280939826786
5EOT.pdb,pMHC_0005.pdb,-482.40296196685
5EOT.pdb,pMHC_0006.pdb,-479.053499687499
5EOT.pdb,pMHC_0007.pdb,-483.499284085706
5EOT.pdb,pMHC_0008.pdb,-497.13774577843
5EOT.pdb,pMHC_0009.pdb,-481.396809961879
5EOT.pdb,pMHC_0010.pdb,-500.80309476175
5EOT.pdb,pMHC_0011.pdb,-482.796338138601
5EOT.pdb,pMHC_0012.pdb,-488.915366702851
5EOT.pdb,pMHC_0013.pdb,-487.072165696676
5EOT.pdb,pMHC_0014.pdb,-501.799037048557
5EOT.pdb,pMHC_0015.pdb,-475.572777158872
5EOT.pdb,pMHC_0016.pdb,-487.672788168614
5EOT.pdb,pMHC_0017.pdb,-486.839642513414
5EOT.pdb,pMHC_0018.pdb,-475.411773634017
5EOT.pdb,pMHC_0019.pdb,-471.919285621316
5EOT.pdb,pMHC_0020.pdb,-468.341423315679
5EOT.pdb,pMHC_0021.pdb,-469.126883777173
5EOT.pdb,pMHC_0024.pdb,-468.971310159875
5EOT.pdb,pMHC_0025.pdb,-433.639211479924
5EOT.pdb,pMHC_0027.pdb,-446.622216565192
5EOT.pdb,pMHC_0029.pdb,-467.332587029186
5EOT.pdb,pMHC_0030.pdb,-431.581730312002
5EOT.pdb,pMHC_0032.pdb,-432.651415841738
5EOT.pdb,pMHC_0034.pdb,-443.139558607649
5EOT.pdb,pMHC_0044.pdb,-455.181372272327
5EOT.pdb,pMHC_0051.pdb,-458.039278275429
5EOT.pdb,pMHC_0056.pdb,-460.331999501385
5EOT.pdb,pMHC_0068.pdb,-391.096968338329
5EOT.pdb,pMHC_0071.pdb,-455.539470671934
5EOT.pdb,pMHC_0074.pdb,-461.089364269776
5EOT.pdb,pMHC_0082.pdb,-415.937566571792
5EOT.pdb,pMHC_0096.pdb,-428.547079853484
5EOT.pdb,pMHC_0099.pdb,-458.5107575142
5EU3.pdb,pMHC_0000.pdb,-349.554995999153
5EU3.pdb,pMHC_0001.pdb,-355.651290391124
5EU3.pdb,pMHC_0002.pdb,-361.408096356846
5EU3.pdb,pMHC_0003.pdb,-367.98356203741
5EU3.pdb,pMHC_0004.pdb,-354.717830891131
5EU3.pdb,pMHC_0005.pdb,-349.683328363833
5EU3.pdb,pMHC_0006.pdb,-356.204521167189
5EU3.pdb,pMHC_0007.pdb,-361.865615960633
5EU3.pdb,pMHC_0008.pdb,-353.32247376953
5EU3.pdb,pMHC_0009.pdb,-365.800625383676
5EU3.pdb,pMHC_0010.pdb,-356.06898172949
5EU3.pdb,pMHC_0011.pdb,-349.194631496555
5EU3.pdb,pMHC_0012.pdb,-361.38627695989
5EU3.pdb,pMHC_0013.pdb,-353.274256416865
5EU3.pdb,pMHC_0014.pdb,-349.50975389541
5EU3.pdb,pMHC_0015.pdb,-353.942904351274
5EU3.pdb,pMHC_0016.pdb,-370.31448457613
5EU3.pdb,pMHC_0017.pdb,-353.497272918817
5EU3.pdb,pMHC_0018.pdb,-351.037564448133
5EU3.pdb,pMHC_0019.pdb,-346.876059361459
5EU3.pdb,pMHC_0020.pdb,-300.320379154913
5EU3.pdb,pMHC_0021.pdb,-352.32463222084
5EU3.pdb,pMHC_0022.pdb,-288.218204481314
5EU3.pdb,pMHC_0023.pdb,-302.324089472964
5EU3.pdb,pMHC_0024.pdb,-257.952331493629
5EU3.pdb,pMHC_0025.pdb,-342.341320818449
5EU3.pdb,pMHC_0026.pdb,-325.385915514086
5EU3.pdb,pMHC_0027.pdb,-347.084068622475
5EU3.pdb,pMHC_0028.pdb,-274.458611299755
5EU3.pdb,pMHC_0030.pdb,-290.406329460453
5EU3.pdb,pMHC_0031.pdb,-337.031797153595
5EU3.pdb,pMHC_0032.pdb,-309.861352353262
5EU3.pdb,pMHC_0033.pdb,-318.985905242918
5EU3.pdb,pMHC_0035.pdb,-308.485715286806
5EU3.pdb,pMHC_0037.pdb,-347.198687600636
5EU3.pdb,pMHC_0039.pdb,-294.641703021767
5EU3.pdb,pMHC_0040.pdb,-347.544671503782
5EU3.pdb,pMHC_0043.pdb,-257.717220482856
5EU3.pdb,pMHC_0044.pdb,-343.291265933793
5EU3.pdb,pMHC_0045.pdb,-344.004993455172
5EU3.pdb,pMHC_0046.pdb,-316.362864602747
5EU3.pdb,pMHC_0048.pdb,-334.786795479907
5EU3.pdb,pMHC_0050.pdb,-295.761672801261
5EU3.pdb,pMHC_0051.pdb,-279.894872915385
5EU3.pdb,pMHC_0052.pdb,-342.774050719632
5EU3.pdb,pMHC_0053.pdb,-286.015231959711
5EU3.pdb,pMHC_0054.pdb,-341.052558485392
5EU3.pdb,pMHC_0055.pdb,-347.869352427865
5EU3.pdb,pMHC_0056.pdb,-329.456670639859
5EU3.pdb,pMHC_0058.pdb,-312.750433313891
5EU3.pdb,pMHC_0059.pdb,-315.240366332436
5EU3.pdb,pMHC_0060.pdb,-314.685578619145
5EU3.pdb,pMHC_0061.pdb,-299.505322779553
5EU3.pdb,pMHC_0062.pdb,2264.42524445742
5EU3.pdb,pMHC_0063.pdb,-356.967965828527
5EU3.pdb,pMHC_0064.pdb,-343.153593008792
5EU3.pdb,pMHC_0067.pdb,-348.211041010533
5EU3.pdb,pMHC_0068.pdb,-267.962674250851
5EU3.pdb,pMHC_0069.pdb,-244.428279468791
5EU3.pdb,pMHC_0070.pdb,2448.37779860504
5EU3.pdb,pMHC_0071.pdb,-313.477511105207
5EU3.pdb,pMHC_0072.pdb,-357.65933012842
5EU3.pdb,pMHC_0073.pdb,2575.1074967996
5EU3.pdb,pMHC_0074.pdb,-336.612243811882
5EU3.pdb,pMHC_0075.pdb,-332.177317045694
5EU3.pdb,pMHC_0077.pdb,-339.931130310857
5EU3.pdb,pMHC_0079.pdb,-296.088825211766
5EU3.pdb,pMHC_0081.pdb,-300.663300010004
5EU3.pdb,pMHC_0083.pdb,-299.050995809124
5EU3.pdb,pMHC_0085.pdb,-327.459126533806
5EU3.pdb,pMHC_0086.pdb,-341.082610428986
5EU3.pdb,pMHC_0088.pdb,-333.051860577466
5EU3.pdb,pMHC_0090.pdb,-308.829139587222
5EU3.pdb,pMHC_0092.pdb,-309.791140275735
5EU3.pdb,pMHC_0093.pdb,-312.951854501672
5EU3.pdb,pMHC_0097.pdb,-321.248884376234
5EU3.pdb,pMHC_0098.pdb,-345.364018091712
5EU3.pdb,pMHC_0099.pdb,-305.636845040347
5EU4.pdb,pMHC_0000.pdb,-498.800389510407
5EU4.pdb,pMHC_0001.pdb,-504.655145459945
5EU4.pdb,pMHC_0002.pdb,-503.576336852121
5EU4.pdb,pMHC_0003.pdb,-503.571102252392
5EU4.pdb,pMHC_0004.pdb,-504.910094635002
5EU4.pdb,pMHC_0005.pdb,-503.333130189452
5EU4.pdb,pMHC_0006.pdb,-504.362541090496
5EU4.pdb,pMHC_0007.pdb,-505.097575999046
5EU4.pdb,pMHC_0008.pdb,-502.694335001894
5EU4.pdb,pMHC_0009.pdb,-502.367509944401
5EU4.pdb,pMHC_0010.pdb,-504.725114469063
5EU4.pdb,pMHC_0011.pdb,-501.318501710692
5EU4.pdb,pMHC_0012.pdb,-501.259550779113
5EU4.pdb,pMHC_0013.pdb,-504.853076010486
5EU4.pdb,pMHC_0014.pdb,-502.124317017866
5EU4.pdb,pMHC_0015.pdb,-501.169299716889
5EU4.pdb,pMHC_0016.pdb,-501.11804313928
5EU4.pdb,pMHC_0017.pdb,-503.29323195229
5EU4.pdb,pMHC_0018.pdb,-501.726156389699
5EU4.pdb,pMHC_0019.pdb,-505.701185471694
5EU4.pdb,pMHC_0020.pdb,-462.726699950455
5EU4.pdb,pMHC_0022.pdb,-443.508221536415
5EU4.pdb,pMHC_0023.pdb,-431.073129489978
5EU4.pdb,pMHC_0024.pdb,-407.02023440303
5EU4.pdb,pMHC_0025.pdb,-445.485806006913
5EU4.pdb,pMHC_0026.pdb,-458.347796214485
5EU4.pdb,pMHC_0027.pdb,-452.030693907098
5EU4.pdb,pMHC_0028.pdb,-420.858359875638
5EU4.pdb,pMHC_0029.pdb,-425.480481783478
5EU4.pdb,pMHC_0030.pdb,-433.777913106895
5EU4.pdb,pMHC_0031.pdb,-397.018012153199
5EU4.pdb,pMHC_0032.pdb,-413.703208507533
5EU4.pdb,pMHC_0033.pdb,-451.672637538313
5EU4.pdb,pMHC_0034.pdb,-470.062958353477
5EU4.pdb,pMHC_0035.pdb,-436.671070440192
5EU4.pdb,pMHC_0037.pdb,-404.803116098081
5EU4.pdb,pMHC_0038.pdb,-392.475503121243
5EU4.pdb,pMHC_0039.pdb,-469.384316856985
5EU4.pdb,pMHC_0040.pdb,-448.070788322743
5EU4.pdb,pMHC_0041.pdb,-458.803766749721
5EU4.pdb,pMHC_0042.pdb,-353.833212474199
5EU4.pdb,pMHC_0043.pdb,-462.557586208603
5EU4.pdb,pMHC_0044.pdb,-427.247483938338
5EU4.pdb,pMHC_0045.pdb,-462.970291754208
5EU4.pdb,pMHC_0046.pdb,-454.785111026774
5EU4.pdb,pMHC_0047.pdb,-461.752765777031
5EU4.pdb,pMHC_0048.pdb,-472.882377161969
5EU4.pdb,pMHC_0049.pdb,-454.146515050379
5EU4.pdb,pMHC_0050.pdb,-399.184934132882
5EU4.pdb,pMHC_0051.pdb,-437.721563378009
5EU4.pdb,pMHC_0052.pdb,-345.060965374293
5EU4.pdb,pMHC_0053.pdb,-408.841355819624
5EU4.pdb,pMHC_0054.pdb,-467.135361458884
5EU4.pdb,pMHC_0055.pdb,-427.619013587012
5EU4.pdb,pMHC_0056.pdb,-340.664964863692
5EU4.pdb,pMHC_0057.pdb,-452.281238263704
5EU4.pdb,pMHC_0058.pdb,-492.257949123948
5EU4.pdb,pMHC_0059.pdb,-460.318894312028
5EU4.pdb,pMHC_0060.pdb,-406.177302653699
5EU4.pdb,pMHC_0061.pdb,-477.324197819587
5EU4.pdb,pMHC_0062.pdb,-384.041771494726
5EU4.pdb,pMHC_0063.pdb,-428.702078627643
5EU4.pdb,pMHC_0065.pdb,-356.597943135002
5EU4.pdb,pMHC_0066.pdb,-476.240246067153
5EU4.pdb,pMHC_0067.pdb,-465.781136390359
5EU4.pdb,pMHC_0068.pdb,-454.981001826472
5EU4.pdb,pMHC_0071.pdb,-410.707889771047
5EU4.pdb,pMHC_0072.pdb,-347.449695234484
5EU4.pdb,pMHC_0073.pdb,-481.167285623012
5EU4.pdb,pMHC_0074.pdb,-444.059591370317
5EU4.pdb,pMHC_0075.pdb,-458.039654233753
5EU4.pdb,pMHC_0076.pdb,-404.524002150315
5EU4.pdb,pMHC_0077.pdb,-426.609092500886
5EU4.pdb,pMHC_0079.pdb,-449.384019548145
5EU4.pdb,pMHC_0080.pdb,-383.556289006796
5EU4.pdb,pMHC_0081.pdb,-450.525418294045
5EU4.pdb,pMHC_0082.pdb,-457.687269586638
5EU4.pdb,pMHC_0083.pdb,-475.915659798431
5EU4.pdb,pMHC_0084.pdb,-471.436952600627
5EU4.pdb,pMHC_0085.pdb,-439.887980031992
5EU4.pdb,pMHC_0086.pdb,-482.169722138293
5EU4.pdb,pMHC_0087.pdb,-464.431382665778
5EU4.pdb,pMHC_0088.pdb,-465.437824064173
5EU4.pdb,pMHC_0089.pdb,-372.070608616888
5EU4.pdb,pMHC_0090.pdb,-411.266031020189
5EU4.pdb,pMHC_0091.pdb,-387.294671475709
5EU4.pdb,pMHC_0092.pdb,-376.859131924919
5EU4.pdb,pMHC_0093.pdb,-416.634772215756
5EU4.pdb,pMHC_0094.pdb,-487.44195749704
5EU4.pdb,pMHC_0095.pdb,-489.657951233041
5EU4.pdb,pMHC_0096.pdb,-420.526195099329
5EU4.pdb,pMHC_0097.pdb,-406.505645169073
5EU4.pdb,pMHC_0099.pdb,-402.549452837019
5EU5.pdb,pMHC_0000.pdb,-470.564905055463
5EU5.pdb,pMHC_0001.pdb,-473.299035918745
5EU5.pdb,pMHC_0002.pdb,-473.145099432083
5EU5.pdb,pMHC_0003.pdb,-471.763068697195
5EU5.pdb,pMHC_0004.pdb,-479.421366067502
5EU5.pdb,pMHC_0005.pdb,-478.192930347998
5EU5.pdb,pMHC_0006.pdb,-477.287284991724
5EU5.pdb,pMHC_0007.pdb,-485.652205155647
5EU5.pdb,pMHC_0008.pdb,-470.742446173348
5EU5.pdb,pMHC_0009.pdb,-472.133368865912
5EU5.pdb,pMHC_0010.pdb,-479.007382003635
5EU5.pdb,pMHC_0011.pdb,-466.745677588033
5EU5.pdb,pMHC_0012.pdb,-473.073413426676
5EU5.pdb,pMHC_0013.pdb,-470.129534901387
5EU5.pdb,pMHC_0014.pdb,-470.117324069907
5EU5.pdb,pMHC_0015.pdb,-473.657594197869
5EU5.pdb,pMHC_0016.pdb,-470.728772966969
5EU5.pdb,pMHC_0017.pdb,-478.409757820861
5EU5.pdb,pMHC_0018.pdb,-469.969590503892
5EU5.pdb,pMHC_0019.pdb,-470.657697594097
5EU5.pdb,pMHC_0020.pdb,-446.252433699149
5EU5.pdb,pMHC_0021.pdb,-402.298323452039
5EU5.pdb,pMHC_0022.pdb,-399.317577248526
5EU5.pdb,pMHC_0023.pdb,-367.149569849245
5EU5.pdb,pMHC_0024.pdb,-417.00544056139
5EU5.pdb,pMHC_0025.pdb,-437.657729217498
5EU5.pdb,pMHC_0026.pdb,-406.112501125463
5EU5.pdb,pMHC_0027.pdb,-363.502346694626
5EU5.pdb,pMHC_0028.pdb,-416.467791998272
5EU5.pdb,pMHC_0029.pdb,-431.567611807248
5EU5.pdb,pMHC_0030.pdb,-418.841739259049
5EU5.pdb,pMHC_0031.pdb,-413.116500655912
5EU5.pdb,pMHC_0032.pdb,-444.931797022148
5EU5.pdb,pMHC_0033.pdb,-409.777118776235
5EU5.pdb,pMHC_0034.pdb,-442.933191898234
5EU5.pdb,pMHC_0035.pdb,-438.282163377861
5EU5.pdb,pMHC_0036.pdb,-419.110018779414
5EU5.pdb,pMHC_0037.pdb,-426.800214266489
5EU5.pdb,pMHC_0039.pdb,-372.979756886896
5EU5.pdb,pMHC_0040.pdb,-409.638927629524
5EU5.pdb,pMHC_0041.pdb,-426.278755740355
5EU5.pdb,pMHC_0042.pdb,1888.09707771327
5EU5.pdb,pMHC_0043.pdb,-422.170722305418
5EU5.pdb,pMHC_0044.pdb,-351.820090109148
5EU5.pdb,pMHC_0045.pdb,-389.902513346151
5EU5.pdb,pMHC_0046.pdb,-433.576613936024
5EU5.pdb,pMHC_0048.pdb,-438.642028442262
5EU5.pdb,pMHC_0049.pdb,-449.008486602007
5EU5.pdb,pMHC_0050.pdb,-429.726913531264
5EU5.pdb,pMHC_0051.pdb,-360.748341232343
5EU5.pdb,pMHC_0053.pdb,-415.042836697986
5EU5.pdb,pMHC_0054.pdb,-375.028253403146
5EU5.pdb,pMHC_0055.pdb,-411.343640570148
5EU5.pdb,pMHC_0056.pdb,-417.741031617113
5EU5.pdb,pMHC_0057.pdb,-420.30432031368
5EU5.pdb,pMHC_0058.pdb,-417.010503263323
5EU5.pdb,pMHC_0059.pdb,-174.575499128996
5EU5.pdb,pMHC_0060.pdb,-384.939957021674
5EU5.pdb,pMHC_0062.pdb,-350.697760602779
5EU5.pdb,pMHC_0063.pdb,-414.390957493863
5EU5.pdb,pMHC_0064.pdb,-441.64050147097
5EU5.pdb,pMHC_0065.pdb,-435.439504952572
5EU5.pdb,pMHC_0066.pdb,-411.125969887521
5EU5.pdb,pMHC_0067.pdb,-403.324946551617
5EU5.pdb,pMHC_0068.pdb,-413.955607900591
5EU5.pdb,pMHC_0069.pdb,-431.141819764351
5EU5.pdb,pMHC_0070.pdb,-403.262495362697
5EU5.pdb,pMHC_0073.pdb,-412.81917738181
5EU5.pdb,pMHC_0074.pdb,-431.564888067833
5EU5.pdb,pMHC_0075.pdb,-405.867153046007
5EU5.pdb,pMHC_0076.pdb,-434.299304573154
5EU5.pdb,pMHC_0077.pdb,-381.239958827574
5EU5.pdb,pMHC_0079.pdb,-373.622456721542
5EU5.pdb,pMHC_0080.pdb,-401.705662966506
5EU5.pdb,pMHC_0083.pdb,-403.980730177787
5EU5.pdb,pMHC_0084.pdb,-430.621131726347
5EU5.pdb,pMHC_0085.pdb,-403.388321392045
5EU5.pdb,pMHC_0086.pdb,-453.132432271015
5EU5.pdb,pMHC_0087.pdb,-395.767387851285
5EU5.pdb,pMHC_0088.pdb,-383.737016788202
5EU5.pdb,pMHC_0089.pdb,-403.449211435154
5EU5.pdb,pMHC_0092.pdb,-401.094082619121
5EU5.pdb,pMHC_0093.pdb,-392.406873770566
5EU5.pdb,pMHC_0094.pdb,-423.782911026565
5EU5.pdb,pMHC_0095.pdb,-322.781360529632
5EU5.pdb,pMHC_0096.pdb,-407.410875402182
5EU5.pdb,pMHC_0097.pdb,-366.355165695616
5EU5.pdb,pMHC_0098.pdb,-371.458933367538
5EU5.pdb,pMHC_0099.pdb,-373.489145280365
5F7D.pdb,pMHC_0000.pdb,-499.973534383408
5F7D.pdb,pMHC_0001.pdb,-491.371855444135
5F7D.pdb,pMHC_0002.pdb,-494.543720847741
5F7D.pdb,pMHC_0003.pdb,-495.851716817685
5F7D.pdb,pMHC_0004.pdb,-493.708468697115
5F7D.pdb,pMHC_0005.pdb,-491.923112389965
5F7D.pdb,pMHC_0006.pdb,-488.55632099432
5F7D.pdb,pMHC_0007.pdb,-493.45594596539
5F7D.pdb,pMHC_0008.pdb,-493.941243834115
5F7D.pdb,pMHC_0009.pdb,-495.837059600187
5F7D.pdb,pMHC_0010.pdb,-494.000352899474
5F7D.pdb,pMHC_0011.pdb,-493.393766778434
5F7D.pdb,pMHC_0012.pdb,-489.70077134953
5F7D.pdb,pMHC_0013.pdb,-498.597441713033
5F7D.pdb,pMHC_0014.pdb,-485.714679351389
5F7D.pdb,pMHC_0015.pdb,-494.795944021076
5F7D.pdb,pMHC_0016.pdb,-490.791874941179
5F7D.pdb,pMHC_0017.pdb,-490.501421467574
5F7D.pdb,pMHC_0018.pdb,-490.42691965661
5F7D.pdb,pMHC_0019.pdb,-493.164055154315
5F7D.pdb,pMHC_0021.pdb,2568.61572164656
5F7D.pdb,pMHC_0022.pdb,-490.824971075237
5F7D.pdb,pMHC_0023.pdb,-375.91312050715
5F7D.pdb,pMHC_0024.pdb,-477.98122116305
5F7D.pdb,pMHC_0025.pdb,-479.457096353398
5F7D.pdb,pMHC_0026.pdb,-413.120639894319
5F7D.pdb,pMHC_0027.pdb,-466.804484698094
5F7D.pdb,pMHC_0028.pdb,-446.12325583289
5F7D.pdb,pMHC_0029.pdb,-457.402422419733
5F7D.pdb,pMHC_0030.pdb,-485.243774081834
5F7D.pdb,pMHC_0031.pdb,-500.992247582503
5F7D.pdb,pMHC_0032.pdb,-444.050915900255
5F7D.pdb,pMHC_0033.pdb,-482.076327545376
5F7D.pdb,pMHC_0034.pdb,-463.273684916481
5F7D.pdb,pMHC_0035.pdb,-456.328108934753
5F7D.pdb,pMHC_0036.pdb,-478.499213881991
5F7D.pdb,pMHC_0037.pdb,-463.379275820518
5F7D.pdb,pMHC_0038.pdb,-466.104259815495
5F7D.pdb,pMHC_0039.pdb,-467.696374599872
5F7D.pdb,pMHC_0040.pdb,-416.253462597467
5F7D.pdb,pMHC_0041.pdb,-473.667246116642
5F7D.pdb,pMHC_0042.pdb,-464.403942076705
5F7D.pdb,pMHC_0043.pdb,-484.294577921375
5F7D.pdb,pMHC_0044.pdb,-476.2032114425
5F7D.pdb,pMHC_0045.pdb,-412.536386828846
5F7D.pdb,pMHC_0047.pdb,-470.099668176638
5F7D.pdb,pMHC_0048.pdb,-499.013414555186
5F7D.pdb,pMHC_0049.pdb,-497.359498496562
5F7D.pdb,pMHC_0050.pdb,-412.754998994488
5F7D.pdb,pMHC_0051.pdb,-424.201488914403
5F7D.pdb,pMHC_0052.pdb,-476.512946423949
5F7D.pdb,pMHC_0053.pdb,-480.741293356045
5F7D.pdb,pMHC_0054.pdb,-468.029596838945
5F7D.pdb,pMHC_0055.pdb,-474.878093083947
5F7D.pdb,pMHC_0056.pdb,-448.69204867884
5F7D.pdb,pMHC_0057.pdb,-464.149635648361
5F7D.pdb,pMHC_0058.pdb,-495.740151305613
5F7D.pdb,pMHC_0059.pdb,-479.210787648643
5F7D.pdb,pMHC_0060.pdb,-416.177258265205
5F7D.pdb,pMHC_0061.pdb,-476.959055170763
5F7D.pdb,pMHC_0062.pdb,-493.616466744621
5F7D.pdb,pMHC_0063.pdb,-479.621834817691
5F7D.pdb,pMHC_0064.pdb,-402.201165195455
5F7D.pdb,pMHC_0065.pdb,-424.660965902278
5F7D.pdb,pMHC_0066.pdb,-478.700088606352
5F7D.pdb,pMHC_0067.pdb,-425.949806402481
5F7D.pdb,pMHC_0068.pdb,-326.299919934201
5F7D.pdb,pMHC_0069.pdb,-488.824662385916
5F7D.pdb,pMHC_0070.pdb,-428.049657922024
5F7D.pdb,pMHC_0071.pdb,-447.39937055864
5F7D.pdb,pMHC_0073.pdb,-451.221377150445
5F7D.pdb,pMHC_0074.pdb,-373.088977457837
5F7D.pdb,pMHC_0076.pdb,-477.776426886705
5F7D.pdb,pMHC_0077.pdb,-475.021833125507
5F7D.pdb,pMHC_0078.pdb,-408.7899884384
5F7D.pdb,pMHC_0079.pdb,-458.99274186483
5F7D.pdb,pMHC_0080.pdb,-460.807555090337
5F7D.pdb,pMHC_0081.pdb,-405.395371485295
5F7D.pdb,pMHC_0082.pdb,-423.174804927856
5F7D.pdb,pMHC_0083.pdb,-485.65235764704
5F7D.pdb,pMHC_0084.pdb,-484.842178349641
5F7D.pdb,pMHC_0085.pdb,-462.773143806567
5F7D.pdb,pMHC_0086.pdb,-477.55226762918
5F7D.pdb,pMHC_0087.pdb,-488.395715711376
5F7D.pdb,pMHC_0088.pdb,-473.866952033342
5F7D.pdb,pMHC_0089.pdb,-467.753103851974
5F7D.pdb,pMHC_0090.pdb,-477.150275163831
5F7D.pdb,pMHC_0091.pdb,-474.44101070469
5F7D.pdb,pMHC_0092.pdb,-470.873501758605
5F7D.pdb,pMHC_0093.pdb,-489.071634753722
5F7D.pdb,pMHC_0094.pdb,-467.685379900962
5F7D.pdb,pMHC_0095.pdb,-484.839741071105
5F7D.pdb,pMHC_0096.pdb,-487.337368285596
5F7D.pdb,pMHC_0097.pdb,-417.364187594405
5F7D.pdb,pMHC_0098.pdb,-435.940304410358
5F7D.pdb,pMHC_0099.pdb,-466.902764505805
5F9J.pdb,pMHC_0000.pdb,-421.262642309479
5F9J.pdb,pMHC_0001.pdb,-419.263366982572
5F9J.pdb,pMHC_0002.pdb,-417.112502937812
5F9J.pdb,pMHC_0003.pdb,-418.838666431388
5F9J.pdb,pMHC_0004.pdb,-419.92195250667
5F9J.pdb,pMHC_0005.pdb,-419.142417408275
5F9J.pdb,pMHC_0006.pdb,-421.776922088009
5F9J.pdb,pMHC_0007.pdb,-418.103530723774
5F9J.pdb,pMHC_0008.pdb,-417.644515842524
5F9J.pdb,pMHC_0009.pdb,-422.257845235967
5F9J.pdb,pMHC_0010.pdb,-413.129255836389
5F9J.pdb,pMHC_0011.pdb,-419.692306786534
5F9J.pdb,pMHC_0012.pdb,-419.213270247
5F9J.pdb,pMHC_0013.pdb,-416.472286304199
5F9J.pdb,pMHC_0014.pdb,-420.682781411301
5F9J.pdb,pMHC_0015.pdb,-421.315955219672
5F9J.pdb,pMHC_0016.pdb,-415.204844009263
5F9J.pdb,pMHC_0017.pdb,-422.501170477792
5F9J.pdb,pMHC_0018.pdb,-422.103459422458
5F9J.pdb,pMHC_0019.pdb,-423.135119335229
5F9J.pdb,pMHC_0021.pdb,-391.101932134552
5F9J.pdb,pMHC_0022.pdb,-399.634657697174
5F9J.pdb,pMHC_0024.pdb,-403.877322448007
5F9J.pdb,pMHC_0025.pdb,-385.925586043569
5F9J.pdb,pMHC_0026.pdb,-378.346776465606
5F9J.pdb,pMHC_0027.pdb,-394.217866549662
5F9J.pdb,pMHC_0028.pdb,-402.69353431449
5F9J.pdb,pMHC_0029.pdb,-399.414877798696
5F9J.pdb,pMHC_0031.pdb,-381.499837740365
5F9J.pdb,pMHC_0032.pdb,-390.111614306038
5F9J.pdb,pMHC_0033.pdb,-404.277021430521
5F9J.pdb,pMHC_0036.pdb,-387.936187316837
5F9J.pdb,pMHC_0037.pdb,-393.245691328841
5F9J.pdb,pMHC_0038.pdb,-391.695813930751
5F9J.pdb,pMHC_0039.pdb,-393.837576949717
