pdb_code,filename,vina,vinardo
4O2E.pdb,pMHC_0048.pdb,-20.42453,-15.82697
4O2E.pdb,pMHC_0070.pdb,-20.38313,-15.66923
4O2E.pdb,pMHC_0006.pdb,-20.98317,-16.17193
4O2E.pdb,pMHC_0052.pdb,-19.53144,-13.91521
4O2E.pdb,pMHC_0032.pdb,-18.24071,-13.28774
4O2E.pdb,pMHC_0059.pdb,-19.3723,-14.21409
4O2E.pdb,pMHC_0014.pdb,-22.4064,-17.37397
4O2E.pdb,pMHC_0086.pdb,-20.64617,-15.00114
4O2E.pdb,pMHC_0093.pdb,-19.48508,-14.88426
4O2E.pdb,pMHC_0060.pdb,-18.61569,-13.25503
4O2E.pdb,pMHC_0098.pdb,-19.67729,-15.09553
4O2E.pdb,pMHC_0083.pdb,-18.55235,-13.97201
4O2E.pdb,pMHC_0056.pdb,-19.33496,-14.40502
4O2E.pdb,pMHC_0077.pdb,-19.34188,-14.21257
4O2E.pdb,pMHC_0062.pdb,-19.33406,-13.82899
4O2E.pdb,pMHC_0061.pdb,-20.04898,-14.15187
4O2E.pdb,pMHC_0038.pdb,-18.98748,-13.98306
4O2E.pdb,pMHC_0072.pdb,-18.15374,-13.70125
4O2E.pdb,pMHC_0053.pdb,-18.75005,-13.77165
4O2E.pdb,pMHC_0005.pdb,-22.52619,-17.47357
4O2E.pdb,pMHC_0040.pdb,-20.68936,-15.66511
4O2E.pdb,pMHC_0012.pdb,-20.76233,-15.89179
4O2E.pdb,pMHC_0034.pdb,-19.3059,-14.24731
4O2E.pdb,pMHC_0031.pdb,-18.29127,-13.23529
4O2E.pdb,pMHC_0095.pdb,-18.4678,-14.2504
4O2E.pdb,pMHC_0078.pdb,-19.44441,-14.08317
4O2E.pdb,pMHC_0030.pdb,-21.04252,-15.29418
4O2E.pdb,pMHC_0051.pdb,-19.08396,-14.21241
4O2E.pdb,pMHC_0067.pdb,-19.63604,-15.14391
4O2E.pdb,pMHC_0001.pdb,-22.53461,-17.47546
4O2E.pdb,pMHC_0080.pdb,-19.58292,-13.83053
4O2E.pdb,pMHC_0015.pdb,-22.38659,-17.39994
4O2E.pdb,pMHC_0020.pdb,-17.98213,-12.46744
4O2E.pdb,pMHC_0071.pdb,-18.89305,-13.42807
4O2E.pdb,pMHC_0027.pdb,-19.0014,-13.57243
4O2E.pdb,pMHC_0079.pdb,-17.74264,-13.89113
4O2E.pdb,pMHC_0090.pdb,-19.74064,-15.08597
4O2E.pdb,pMHC_0085.pdb,-20.44252,-15.35257
4O2E.pdb,pMHC_0066.pdb,-19.59195,-15.56094
4O2E.pdb,pMHC_0021.pdb,-19.06852,-13.91027
4O2E.pdb,pMHC_0049.pdb,-19.16212,-13.98962
4O2E.pdb,pMHC_0099.pdb,-19.42242,-14.21748
4O2E.pdb,pMHC_0039.pdb,-19.9898,-14.7064
4O2E.pdb,pMHC_0024.pdb,-20.16988,-15.26591
4O2E.pdb,pMHC_0017.pdb,-22.88462,-17.60166
4O2E.pdb,pMHC_0047.pdb,-19.01316,-14.2784
4O2E.pdb,pMHC_0068.pdb,-19.0086,-14.55235
4O2E.pdb,pMHC_0041.pdb,-19.47214,-14.77959
4O2E.pdb,pMHC_0009.pdb,-22.50499,-17.49537
4O2E.pdb,pMHC_0063.pdb,-19.04246,-14.00381
4O2E.pdb,pMHC_0007.pdb,-20.76879,-15.69936
4O2E.pdb,pMHC_0076.pdb,-18.81089,-13.3891
4O2E.pdb,pMHC_0028.pdb,-17.95881,-12.25788
4O2F.pdb,pMHC_0087.pdb,-17.00419,-13.08209
4O2F.pdb,pMHC_0084.pdb,-16.66042,-12.70151
4O2F.pdb,pMHC_0092.pdb,-18.16115,-14.3388
4O2F.pdb,pMHC_0050.pdb,-17.26071,-13.56919
4O2F.pdb,pMHC_0019.pdb,-19.23386,-16.20447
4O2F.pdb,pMHC_0091.pdb,-17.82,-14.04493
4O2F.pdb,pMHC_0016.pdb,-19.11011,-15.87412
4O2F.pdb,pMHC_0018.pdb,-19.14756,-15.94012
4O2F.pdb,pMHC_0045.pdb,-17.08434,-13.00065
4O2F.pdb,pMHC_0089.pdb,-16.98567,-13.40191
4O2F.pdb,pMHC_0029.pdb,-16.67386,-12.89592
4O2F.pdb,pMHC_0082.pdb,-18.47749,-14.55534
4O2F.pdb,pMHC_0000.pdb,-19.1051,-15.915
4O2F.pdb,pMHC_0094.pdb,-19.51709,-15.49287
4O2F.pdb,pMHC_0042.pdb,-16.79942,-13.17992
4O2F.pdb,pMHC_0037.pdb,-15.42932,-12.04254
4O2F.pdb,pMHC_0022.pdb,-16.48501,-13.59755
4O2F.pdb,pMHC_0065.pdb,-17.57199,-13.89361
4O2F.pdb,pMHC_0096.pdb,-17.50897,-14.29362
4O2F.pdb,pMHC_0073.pdb,-16.62978,-13.16337
4O2F.pdb,pMHC_0004.pdb,-19.23795,-16.22833
4O2F.pdb,pMHC_0013.pdb,-19.00489,-15.92387
4O2F.pdb,pMHC_0069.pdb,-18.37825,-13.89299
4O2F.pdb,pMHC_0023.pdb,-17.36576,-13.38434
4O2F.pdb,pMHC_0026.pdb,-17.84074,-14.33883
4O2F.pdb,pMHC_0035.pdb,-16.82093,-13.18979
4O2F.pdb,pMHC_0008.pdb,-19.12257,-15.86318
4O2F.pdb,pMHC_0011.pdb,-19.14352,-15.91053
4O2F.pdb,pMHC_0054.pdb,-18.5402,-14.98029
4O2F.pdb,pMHC_0025.pdb,-16.45082,-12.64214
4O2F.pdb,pMHC_0044.pdb,-18.46317,-14.58905
4O2F.pdb,pMHC_0088.pdb,-16.93699,-13.49555
4O2F.pdb,pMHC_0002.pdb,-19.16084,-16.0105
4O2F.pdb,pMHC_0081.pdb,-18.02604,-14.85047
4O2F.pdb,pMHC_0055.pdb,-16.15662,-12.57415
4O2F.pdb,pMHC_0075.pdb,-18.70304,-15.26734
4O2F.pdb,pMHC_0033.pdb,-18.1738,-14.05606
4O2F.pdb,pMHC_0046.pdb,-17.76339,-13.97021
4O2F.pdb,pMHC_0097.pdb,-18.96743,-15.0446
4O2F.pdb,pMHC_0057.pdb,-17.88059,-14.34006
4O2F.pdb,pMHC_0036.pdb,-16.64694,-13.21742
4O2F.pdb,pMHC_0010.pdb,-19.19946,-15.94394
4O2F.pdb,pMHC_0058.pdb,-16.89779,-13.19522
4O2F.pdb,pMHC_0064.pdb,-16.42693,-12.92969
4O2F.pdb,pMHC_0074.pdb,-16.86886,-13.16066
4O2F.pdb,pMHC_0003.pdb,-19.0345,-15.87219
4O2F.pdb,pMHC_0048.pdb,-17.81607,-13.93942
4O2F.pdb,pMHC_0070.pdb,-18.51105,-14.63222
4O2F.pdb,pMHC_0006.pdb,-19.19875,-15.87036
4O2F.pdb,pMHC_0052.pdb,-16.54662,-12.49288
4O2F.pdb,pMHC_0032.pdb,-19.19343,-15.25661
4O2F.pdb,pMHC_0043.pdb,-16.77302,-12.86455
4O2F.pdb,pMHC_0059.pdb,-18.71673,-15.04713
4O2F.pdb,pMHC_0014.pdb,-19.20896,-16.05345
4O2F.pdb,pMHC_0086.pdb,-18.56845,-14.54817
4O2F.pdb,pMHC_0093.pdb,-18.13712,-14.44844
4O2F.pdb,pMHC_0060.pdb,-18.74599,-14.67624
4O2F.pdb,pMHC_0098.pdb,-17.82717,-14.16801
4O2F.pdb,pMHC_0083.pdb,-16.37097,-12.41202
4O2F.pdb,pMHC_0077.pdb,-18.47539,-14.18084
4O2F.pdb,pMHC_0062.pdb,-17.38658,-13.77534
4O2F.pdb,pMHC_0061.pdb,-16.82145,-13.79157
4O2F.pdb,pMHC_0038.pdb,-17.00849,-13.34081
4O2F.pdb,pMHC_0072.pdb,-17.11698,-14.71402
4O2F.pdb,pMHC_0053.pdb,-17.38805,-13.48393
4O2F.pdb,pMHC_0005.pdb,-19.09838,-15.95124
4O2F.pdb,pMHC_0040.pdb,-16.51813,-13.50795
4O2F.pdb,pMHC_0012.pdb,-19.13481,-15.88209
4O2F.pdb,pMHC_0034.pdb,-16.99901,-13.47427
4O2F.pdb,pMHC_0031.pdb,-16.83398,-13.29842
4O2F.pdb,pMHC_0095.pdb,-16.87211,-13.51357
4O2F.pdb,pMHC_0078.pdb,-17.77294,-14.40966
4O2F.pdb,pMHC_0030.pdb,-16.55592,-13.11076
4O2F.pdb,pMHC_0051.pdb,-17.65538,-13.72537
4O2F.pdb,pMHC_0067.pdb,-19.26865,-15.10189
4O2F.pdb,pMHC_0001.pdb,-19.26093,-16.21366
4O2F.pdb,pMHC_0080.pdb,-16.91876,-12.3575
4O2F.pdb,pMHC_0015.pdb,-19.14896,-15.86217
4O2F.pdb,pMHC_0020.pdb,-17.94784,-14.32485
4O2F.pdb,pMHC_0071.pdb,-18.06023,-14.42759
4O2F.pdb,pMHC_0027.pdb,-16.43786,-13.27964
4O2F.pdb,pMHC_0079.pdb,-17.34655,-14.14824
4O2F.pdb,pMHC_0090.pdb,-16.79097,-13.36402
4O2F.pdb,pMHC_0085.pdb,-19.33166,-15.57644
4O2F.pdb,pMHC_0066.pdb,-16.28347,-12.35274
4O2F.pdb,pMHC_0021.pdb,-16.44602,-12.93203
4O2F.pdb,pMHC_0049.pdb,-17.27406,-13.19674
4O2F.pdb,pMHC_0099.pdb,-17.87611,-14.2991
4O2F.pdb,pMHC_0039.pdb,-15.93238,-12.47035
4O2F.pdb,pMHC_0024.pdb,-17.36375,-14.39571
4O2F.pdb,pMHC_0017.pdb,-19.14853,-15.92985
4O2F.pdb,pMHC_0047.pdb,-17.52436,-14.21937
4O2F.pdb,pMHC_0068.pdb,-18.06527,-14.22479
4O2F.pdb,pMHC_0041.pdb,-17.1028,-13.71157
4O2F.pdb,pMHC_0009.pdb,-19.07171,-15.84235
4O2F.pdb,pMHC_0063.pdb,-16.72385,-14.35258
4O2F.pdb,pMHC_0007.pdb,-19.05466,-15.90798
4O2F.pdb,pMHC_0076.pdb,-17.98319,-14.52364
4O2F.pdb,pMHC_0028.pdb,-17.07057,-13.4001
4PG2.pdb,pMHC_0087.pdb,-25.08068,-21.15958
4PG2.pdb,pMHC_0084.pdb,-22.45174,-19.51711
4PG2.pdb,pMHC_0092.pdb,-22.5584,-19.09008
4PG2.pdb,pMHC_0050.pdb,-21.10238,-17.30575
4PG2.pdb,pMHC_0019.pdb,-26.70945,-25.18148
4PG2.pdb,pMHC_0016.pdb,-27.11997,-25.46689
4PG2.pdb,pMHC_0018.pdb,-26.92332,-25.31219
4PG2.pdb,pMHC_0089.pdb,-20.0941,-15.93563
4PG2.pdb,pMHC_0029.pdb,-22.53296,-18.77345
4PG2.pdb,pMHC_0082.pdb,-22.47445,-17.54753
4PG2.pdb,pMHC_0000.pdb,-27.2226,-25.64484
4PG2.pdb,pMHC_0022.pdb,-21.89566,-18.96426
4PG2.pdb,pMHC_0065.pdb,-20.26266,-16.54771
4PG2.pdb,pMHC_0096.pdb,-16.58515,-13.18503
4PG2.pdb,pMHC_0073.pdb,-23.33366,-20.11464
4PG2.pdb,pMHC_0004.pdb,-27.49083,-25.63451
4PG2.pdb,pMHC_0013.pdb,-27.2026,-25.51072
4PG2.pdb,pMHC_0023.pdb,-23.95841,-21.09913
4PG2.pdb,pMHC_0026.pdb,-22.46984,-18.13984
4PG2.pdb,pMHC_0035.pdb,-21.57889,-18.36251
4PG2.pdb,pMHC_0008.pdb,-27.05779,-25.46143
4PG2.pdb,pMHC_0011.pdb,-27.27981,-25.59963
4PG2.pdb,pMHC_0054.pdb,-18.11397,-14.73992
4PG2.pdb,pMHC_0025.pdb,-23.32424,-19.43674
4PG2.pdb,pMHC_0044.pdb,-19.92836,-16.40815
4PG2.pdb,pMHC_0002.pdb,-27.01117,-25.41421
4PG2.pdb,pMHC_0046.pdb,-20.34115,-16.86185
4PG2.pdb,pMHC_0097.pdb,-22.10679,-18.63393
4PG2.pdb,pMHC_0057.pdb,-22.79768,-20.06512
4PG2.pdb,pMHC_0036.pdb,-18.64872,-14.62966
4PG2.pdb,pMHC_0010.pdb,-27.08578,-25.45878
4PG2.pdb,pMHC_0064.pdb,-21.24974,-18.64749
4PG2.pdb,pMHC_0003.pdb,-27.24042,-25.4016
4PG2.pdb,pMHC_0048.pdb,-20.94235,-18.17004
4PG2.pdb,pMHC_0006.pdb,-26.94403,-24.80874
4PG2.pdb,pMHC_0032.pdb,-22.9591,-19.96038
4PG2.pdb,pMHC_0043.pdb,-18.6877,-15.59107
4PG2.pdb,pMHC_0014.pdb,-26.96205,-25.34088
4PG2.pdb,pMHC_0086.pdb,-21.28044,-17.97491
4PG2.pdb,pMHC_0093.pdb,-19.76861,-15.8072
4PG2.pdb,pMHC_0060.pdb,-20.70951,-17.14683
4PG2.pdb,pMHC_0098.pdb,-23.11796,-20.5222
4PG2.pdb,pMHC_0083.pdb,-20.73368,-18.27313
4PG2.pdb,pMHC_0077.pdb,-20.86452,-18.0492
4PG2.pdb,pMHC_0053.pdb,-20.52575,-16.97578
4PG2.pdb,pMHC_0005.pdb,-27.02641,-25.40375
4PG2.pdb,pMHC_0012.pdb,-27.23886,-25.50516
4PG2.pdb,pMHC_0034.pdb,-20.63801,-16.17374
4PG2.pdb,pMHC_0031.pdb,-23.07961,-19.79656
4PG2.pdb,pMHC_0095.pdb,-20.76312,-16.8202
4PG2.pdb,pMHC_0030.pdb,-22.75777,-18.41351
4PG2.pdb,pMHC_0001.pdb,-27.1497,-25.43389
4PG2.pdb,pMHC_0015.pdb,-27.16524,-25.61437
4PG2.pdb,pMHC_0027.pdb,-22.13083,-18.32375
4PG2.pdb,pMHC_0090.pdb,-21.83038,-19.64565
4PG2.pdb,pMHC_0021.pdb,-24.09232,-20.0752
4PG2.pdb,pMHC_0049.pdb,-21.86594,-19.19564
4PG2.pdb,pMHC_0099.pdb,-20.38785,-15.9205
4PG2.pdb,pMHC_0039.pdb,-21.40184,-17.49525
4PG2.pdb,pMHC_0024.pdb,-24.28544,-22.44149
4PG2.pdb,pMHC_0017.pdb,-26.90384,-25.25758
4PG2.pdb,pMHC_0068.pdb,-21.12466,-18.38329
4PG2.pdb,pMHC_0041.pdb,-21.89236,-18.63511
4PG2.pdb,pMHC_0009.pdb,-27.0941,-25.51514
4PG2.pdb,pMHC_0007.pdb,-26.4751,-24.93908
4PG2.pdb,pMHC_0076.pdb,-21.62229,-18.7375
4PG2.pdb,pMHC_0028.pdb,-20.94882,-17.43877
4PGB.pdb,pMHC_0019.pdb,-23.22771,-19.36936
4PGB.pdb,pMHC_0016.pdb,-23.39462,-19.49512
4PGB.pdb,pMHC_0018.pdb,-23.4583,-19.47001
4PGB.pdb,pMHC_0000.pdb,-23.30389,-19.3437
4PGB.pdb,pMHC_0037.pdb,-19.73472,-17.32889
4PGB.pdb,pMHC_0004.pdb,-23.20476,-19.2291
4PGB.pdb,pMHC_0013.pdb,-23.20531,-19.26106
4PGB.pdb,pMHC_0008.pdb,-23.53652,-19.48844
4PGB.pdb,pMHC_0011.pdb,-23.5769,-19.57181
4PGB.pdb,pMHC_0088.pdb,61.13102,61.10682
4PGB.pdb,pMHC_0002.pdb,-23.40672,-19.53446
4PGB.pdb,pMHC_0075.pdb,-22.00588,-19.94221
4PGB.pdb,pMHC_0036.pdb,-20.14443,-16.73277
4PGB.pdb,pMHC_0010.pdb,-23.23109,-19.25091
4PGB.pdb,pMHC_0058.pdb,-19.03991,-16.17059
4PGB.pdb,pMHC_0003.pdb,-23.42586,-19.52117
4PGB.pdb,pMHC_0048.pdb,-18.61919,-16.71267
4PGB.pdb,pMHC_0006.pdb,-23.38258,-19.44177
4PGB.pdb,pMHC_0032.pdb,-18.80293,-17.26531
4PGB.pdb,pMHC_0043.pdb,-19.69411,-15.86622
4PGB.pdb,pMHC_0014.pdb,-23.26624,-19.37054
4PGB.pdb,pMHC_0086.pdb,-18.44007,-15.03127
4PGB.pdb,pMHC_0083.pdb,-17.69754,-14.35874
4PGB.pdb,pMHC_0056.pdb,-20.09181,-17.45402
4PGB.pdb,pMHC_0077.pdb,-19.23612,-16.86549
4PGB.pdb,pMHC_0062.pdb,-19.68749,-16.48342
4PGB.pdb,pMHC_0005.pdb,-23.46535,-19.4834
4PGB.pdb,pMHC_0012.pdb,-23.33534,-19.34864
4PGB.pdb,pMHC_0067.pdb,-19.1948,-17.05879
4PGB.pdb,pMHC_0001.pdb,-23.33761,-19.40736
4PGB.pdb,pMHC_0015.pdb,-23.41017,-19.41654
4PGB.pdb,pMHC_0049.pdb,-19.84137,-17.65588
4PGB.pdb,pMHC_0017.pdb,-23.38958,-19.38451
4PGB.pdb,pMHC_0068.pdb,-18.44383,-15.91748
4PGB.pdb,pMHC_0009.pdb,-23.30434,-19.36663
4PGB.pdb,pMHC_0007.pdb,-23.61306,-19.58199
4PGB.pdb,pMHC_0076.pdb,-18.69731,-15.58256
4PGD.pdb,pMHC_0087.pdb,-19.37943,-15.30888
4PGD.pdb,pMHC_0084.pdb,-21.70957,-17.88391
4PGD.pdb,pMHC_0092.pdb,-18.43838,-15.11251
4PGD.pdb,pMHC_0050.pdb,-18.25577,-14.09294
4PGD.pdb,pMHC_0019.pdb,-24.96337,-21.26203
4PGD.pdb,pMHC_0091.pdb,-19.99882,-16.99523
4PGD.pdb,pMHC_0016.pdb,-25.29523,-21.5616
4PGD.pdb,pMHC_0018.pdb,-25.11511,-21.42257
4PGD.pdb,pMHC_0045.pdb,-20.49379,-16.99492
4PGD.pdb,pMHC_0089.pdb,-20.35456,-16.66222
4PGD.pdb,pMHC_0029.pdb,-5.78352,-3.22683
4PGD.pdb,pMHC_0082.pdb,-20.94429,-16.7707
4PGD.pdb,pMHC_0000.pdb,-25.1849,-21.48001
4PGD.pdb,pMHC_0094.pdb,-20.20703,-16.63588
4PGD.pdb,pMHC_0042.pdb,-19.50218,-16.44958
4PGD.pdb,pMHC_0037.pdb,-22.15144,-18.5433
4PGD.pdb,pMHC_0022.pdb,-22.31625,-18.3837
4PGD.pdb,pMHC_0065.pdb,-21.71354,-18.14588
4PGD.pdb,pMHC_0004.pdb,-25.46465,-21.77058
4PGD.pdb,pMHC_0013.pdb,-25.19129,-21.47638
4PGD.pdb,pMHC_0069.pdb,-22.51264,-19.16305
4PGD.pdb,pMHC_0023.pdb,-21.27336,-17.62728
4PGD.pdb,pMHC_0026.pdb,-22.08627,-18.58057
4PGD.pdb,pMHC_0035.pdb,-22.31743,-18.08854
4PGD.pdb,pMHC_0008.pdb,-25.2832,-21.52011
4PGD.pdb,pMHC_0011.pdb,-25.10655,-21.34262
4PGD.pdb,pMHC_0054.pdb,-23.35182,-19.60239
4PGD.pdb,pMHC_0025.pdb,-21.76646,-18.80066
4PGD.pdb,pMHC_0044.pdb,-20.56113,-17.08643
4PGD.pdb,pMHC_0088.pdb,-19.58487,-15.72139
4PGD.pdb,pMHC_0002.pdb,-25.01525,-21.33287
4PGD.pdb,pMHC_0081.pdb,-16.30588,-11.52365
4PGD.pdb,pMHC_0055.pdb,-21.96129,-18.36242
4PGD.pdb,pMHC_0075.pdb,-21.58944,-17.75537
4PGD.pdb,pMHC_0033.pdb,-21.95226,-19.22657
4PGD.pdb,pMHC_0046.pdb,-19.92792,-16.03967
4PGD.pdb,pMHC_0097.pdb,-22.94096,-19.66306
4PGD.pdb,pMHC_0057.pdb,-20.89455,-17.42274
4PGD.pdb,pMHC_0036.pdb,-21.42469,-17.38949
4PGD.pdb,pMHC_0010.pdb,-25.05494,-21.42406
4PGD.pdb,pMHC_0058.pdb,-21.87303,-18.42558
4PGD.pdb,pMHC_0064.pdb,-21.57677,-17.2201
4PGD.pdb,pMHC_0074.pdb,-21.1104,-17.34307
4PGD.pdb,pMHC_0003.pdb,-25.32393,-21.57914
4PGD.pdb,pMHC_0048.pdb,-22.89556,-19.38462
4PGD.pdb,pMHC_0070.pdb,-21.5731,-18.10937
4PGD.pdb,pMHC_0006.pdb,-25.02933,-21.33327
4PGD.pdb,pMHC_0052.pdb,-19.2673,-15.15251
4PGD.pdb,pMHC_0032.pdb,-19.36939,-15.92325
4PGD.pdb,pMHC_0059.pdb,-20.91356,-17.50227
4PGD.pdb,pMHC_0014.pdb,-24.91476,-21.28732
4PGD.pdb,pMHC_0086.pdb,-22.15702,-18.21524
4PGD.pdb,pMHC_0093.pdb,-21.50187,-18.61504
4PGD.pdb,pMHC_0060.pdb,-19.84891,-16.44125
4PGD.pdb,pMHC_0098.pdb,-21.17253,-17.74157
4PGD.pdb,pMHC_0083.pdb,-8.50946,-4.18444
4PGD.pdb,pMHC_0077.pdb,-21.17,-17.37704
4PGD.pdb,pMHC_0062.pdb,-21.08669,-17.4384
4PGD.pdb,pMHC_0061.pdb,-22.11521,-18.25177
4PGD.pdb,pMHC_0038.pdb,-21.30778,-18.04396
4PGD.pdb,pMHC_0072.pdb,-20.42855,-16.60736
4PGD.pdb,pMHC_0053.pdb,-21.1678,-17.44327
4PGD.pdb,pMHC_0005.pdb,-25.01246,-21.35769
4PGD.pdb,pMHC_0040.pdb,-21.92754,-18.87496
4PGD.pdb,pMHC_0012.pdb,-25.08016,-21.33909
4PGD.pdb,pMHC_0034.pdb,-22.71521,-19.37078
4PGD.pdb,pMHC_0031.pdb,-22.78052,-19.94146
4PGD.pdb,pMHC_0095.pdb,-19.12937,-15.49035
4PGD.pdb,pMHC_0078.pdb,-20.71506,-17.1762
4PGD.pdb,pMHC_0030.pdb,-21.43005,-17.78855
4PGD.pdb,pMHC_0067.pdb,49.88421,48.9593
4PGD.pdb,pMHC_0001.pdb,-25.07293,-21.40786
4PGD.pdb,pMHC_0080.pdb,-22.09857,-18.02954
4PGD.pdb,pMHC_0015.pdb,-25.51125,-21.83928
4PGD.pdb,pMHC_0020.pdb,-18.4935,-13.19521
4PGD.pdb,pMHC_0071.pdb,-22.66451,-18.90684
4PGD.pdb,pMHC_0027.pdb,-21.69475,-18.15234
4PGD.pdb,pMHC_0079.pdb,-20.59951,-16.93664
4PGD.pdb,pMHC_0090.pdb,-21.47353,-17.93528
4PGD.pdb,pMHC_0085.pdb,-21.0831,-18.08686
4PGD.pdb,pMHC_0066.pdb,-20.25442,-17.03331
4PGD.pdb,pMHC_0021.pdb,-19.01286,-15.56644
4PGD.pdb,pMHC_0049.pdb,-21.5731,-17.83097
4PGD.pdb,pMHC_0099.pdb,-20.50373,-16.68278
4PGD.pdb,pMHC_0039.pdb,-21.12301,-17.99603
4PGD.pdb,pMHC_0017.pdb,-25.19854,-21.48445
4PGD.pdb,pMHC_0047.pdb,-20.62845,-17.30288
4PGD.pdb,pMHC_0068.pdb,-19.78006,-16.64495
4PGD.pdb,pMHC_0041.pdb,-18.1605,-13.65269
4PGD.pdb,pMHC_0009.pdb,-24.97839,-21.34091
4PGD.pdb,pMHC_0063.pdb,-18.73506,-14.79464
4PGD.pdb,pMHC_0007.pdb,-24.92438,-21.23769
4PGD.pdb,pMHC_0076.pdb,-19.73885,-16.523
4PGD.pdb,pMHC_0028.pdb,-21.61711,-18.08618
4PGE.pdb,pMHC_0087.pdb,-17.92503,-13.43206
4PGE.pdb,pMHC_0092.pdb,-20.41222,-15.72877
4PGE.pdb,pMHC_0050.pdb,-20.81745,-17.19717
4PGE.pdb,pMHC_0019.pdb,-26.20797,-22.05216
4PGE.pdb,pMHC_0091.pdb,-19.58367,-16.75496
4PGE.pdb,pMHC_0016.pdb,-26.39751,-22.19135
4PGE.pdb,pMHC_0018.pdb,-27.13067,-22.67886
4PGE.pdb,pMHC_0045.pdb,-21.1283,-17.34608
4PGE.pdb,pMHC_0089.pdb,-21.63418,-16.89121
4PGE.pdb,pMHC_0029.pdb,-21.89887,-19.28068
4PGE.pdb,pMHC_0082.pdb,-20.98802,-16.95721
4PGE.pdb,pMHC_0000.pdb,-26.68396,-22.40565
4PGE.pdb,pMHC_0094.pdb,-20.15575,-16.27482
4PGE.pdb,pMHC_0042.pdb,-17.48446,-14.16744
4PGE.pdb,pMHC_0037.pdb,-20.60749,-18.11651
4PGE.pdb,pMHC_0022.pdb,-21.08058,-17.18954
4PGE.pdb,pMHC_0065.pdb,-23.62102,-20.39557
4PGE.pdb,pMHC_0096.pdb,-19.78408,-16.17267
4PGE.pdb,pMHC_0073.pdb,-20.13115,-16.77402
4PGE.pdb,pMHC_0004.pdb,-26.68294,-22.38003
4PGE.pdb,pMHC_0013.pdb,-26.48161,-22.2218
4PGE.pdb,pMHC_0069.pdb,-20.44159,-17.06468
4PGE.pdb,pMHC_0026.pdb,-20.82475,-17.66335
4PGE.pdb,pMHC_0035.pdb,76.03249,74.17676
4PGE.pdb,pMHC_0008.pdb,-26.78448,-22.5336
4PGE.pdb,pMHC_0011.pdb,-26.24085,-22.0541
4PGE.pdb,pMHC_0054.pdb,-18.07921,-13.39385
4PGE.pdb,pMHC_0044.pdb,-21.57488,-17.84916
4PGE.pdb,pMHC_0088.pdb,-20.6995,-17.40143
4PGE.pdb,pMHC_0002.pdb,-26.03621,-21.89248
4PGE.pdb,pMHC_0081.pdb,-18.70005,-15.06966
4PGE.pdb,pMHC_0055.pdb,-20.35408,-17.3425
4PGE.pdb,pMHC_0033.pdb,-19.47658,-14.63881
4PGE.pdb,pMHC_0046.pdb,-22.36897,-19.84902
4PGE.pdb,pMHC_0097.pdb,-20.0432,-16.26055
4PGE.pdb,pMHC_0036.pdb,-19.22911,-14.12195
4PGE.pdb,pMHC_0010.pdb,-27.29708,-22.86464
4PGE.pdb,pMHC_0058.pdb,-21.55933,-17.3498
4PGE.pdb,pMHC_0064.pdb,-21.05327,-16.34451
4PGE.pdb,pMHC_0003.pdb,-27.13022,-22.66994
4PGE.pdb,pMHC_0048.pdb,-21.72921,-18.44506
4PGE.pdb,pMHC_0006.pdb,-27.21346,-22.84129
4PGE.pdb,pMHC_0052.pdb,-20.40599,-16.38611
4PGE.pdb,pMHC_0032.pdb,-19.21849,-15.09396
4PGE.pdb,pMHC_0043.pdb,-21.13126,-18.08841
4PGE.pdb,pMHC_0059.pdb,-21.15992,-18.01069
4PGE.pdb,pMHC_0014.pdb,-26.24795,-22.14906
4PGE.pdb,pMHC_0086.pdb,-20.49096,-15.82522
4PGE.pdb,pMHC_0093.pdb,-18.27048,-16.74229
4PGE.pdb,pMHC_0060.pdb,-21.05539,-16.37167
4PGE.pdb,pMHC_0098.pdb,-19.7335,-15.76664
4PGE.pdb,pMHC_0056.pdb,-19.48251,-15.94566
4PGE.pdb,pMHC_0077.pdb,-22.9342,-20.37271
4PGE.pdb,pMHC_0062.pdb,-20.47275,-17.28545
4PGE.pdb,pMHC_0061.pdb,-20.60782,-16.1028
4PGE.pdb,pMHC_0038.pdb,60.52349,61.45138
4PGE.pdb,pMHC_0072.pdb,-19.72402,-17.57681
4PGE.pdb,pMHC_0053.pdb,-20.81758,-18.51783
4PGE.pdb,pMHC_0005.pdb,-26.31036,-22.0886
4PGE.pdb,pMHC_0012.pdb,-26.6626,-22.30372
4PGE.pdb,pMHC_0034.pdb,-17.33971,-11.82403
4PGE.pdb,pMHC_0095.pdb,-21.21605,-18.29068
4PGE.pdb,pMHC_0078.pdb,-21.24187,-16.5358
4PGE.pdb,pMHC_0030.pdb,-16.74647,-11.88295
4PGE.pdb,pMHC_0051.pdb,-21.53502,-17.44426
4PGE.pdb,pMHC_0001.pdb,-26.39287,-22.11768
4PGE.pdb,pMHC_0080.pdb,-19.46548,-15.4316
4PGE.pdb,pMHC_0015.pdb,-26.14783,-22.04588
4PGE.pdb,pMHC_0020.pdb,-22.53611,-20.08584
4PGE.pdb,pMHC_0071.pdb,-22.17461,-18.01743
4PGE.pdb,pMHC_0027.pdb,-18.55814,-17.04126
4PGE.pdb,pMHC_0079.pdb,-20.673,-16.9511
4PGE.pdb,pMHC_0066.pdb,-19.00228,-15.38403
4PGE.pdb,pMHC_0039.pdb,-21.11814,-17.18986
