pdb_code,filename,gradock,molPDF
4QRT.pdb,pMHC_0015.pdb,132671.984,323.32574462890625
4QRT.pdb,pMHC_0020.pdb,133600.094,324.46820068359375
4QRT.pdb,pMHC_0071.pdb,133736.953,324.6829528808594
4QRT.pdb,pMHC_0027.pdb,135302.375,325.5740051269531
4QRT.pdb,pMHC_0085.pdb,133507.531,324.41259765625
4QRT.pdb,pMHC_0066.pdb,134053.266,325.17156982421875
4QRT.pdb,pMHC_0021.pdb,134697.109,325.0013427734375
4QRT.pdb,pMHC_0099.pdb,133747.828,324.7107849121094
4QRT.pdb,pMHC_0017.pdb,132584.766,323.30828857421875
4QRT.pdb,pMHC_0047.pdb,134252.75,325.1378173828125
4QRT.pdb,pMHC_0068.pdb,134137.016,324.37237548828125
4QRT.pdb,pMHC_0009.pdb,132348.172,322.70172119140625
4QRT.pdb,pMHC_0007.pdb,132417.719,322.60205078125
4QRT.pdb,pMHC_0076.pdb,134050.391,325.9154052734375
4QRT.pdb,pMHC_0028.pdb,134120.484,324.1924743652344
4QRU.pdb,pMHC_0087.pdb,133112.062,322.4333190917969
4QRU.pdb,pMHC_0084.pdb,133735.0,322.5664978027344
4QRU.pdb,pMHC_0050.pdb,133031.688,322.7563171386719
4QRU.pdb,pMHC_0019.pdb,132418.812,323.6946716308594
4QRU.pdb,pMHC_0091.pdb,133195.953,323.3512878417969
4QRU.pdb,pMHC_0016.pdb,132282.719,323.4943542480469
4QRU.pdb,pMHC_0018.pdb,132152.828,323.0409240722656
4QRU.pdb,pMHC_0045.pdb,133006.344,322.54913330078125
4QRU.pdb,pMHC_0029.pdb,133061.547,323.2319641113281
4QRU.pdb,pMHC_0000.pdb,132208.859,323.3392028808594
4QRU.pdb,pMHC_0094.pdb,133120.281,323.19732666015625
4QRU.pdb,pMHC_0037.pdb,132911.719,323.40789794921875
4QRU.pdb,pMHC_0022.pdb,132852.203,322.96240234375
4QRU.pdb,pMHC_0065.pdb,132927.156,323.3445129394531
4QRU.pdb,pMHC_0096.pdb,133638.625,323.2663269042969
4QRU.pdb,pMHC_0004.pdb,132174.516,323.13226318359375
4QRU.pdb,pMHC_0013.pdb,132293.156,323.0065612792969
4QRU.pdb,pMHC_0069.pdb,133000.469,323.6772766113281
4QRU.pdb,pMHC_0023.pdb,132615.516,322.4110412597656
4QRU.pdb,pMHC_0026.pdb,132673.203,322.5921325683594
4QRU.pdb,pMHC_0035.pdb,133262.812,324.2887878417969
4QRU.pdb,pMHC_0008.pdb,132281.5,323.5152893066406
4QRU.pdb,pMHC_0011.pdb,132146.047,323.2659912109375
4QRU.pdb,pMHC_0025.pdb,132904.953,322.87200927734375
4QRU.pdb,pMHC_0044.pdb,132895.734,322.7445373535156
4QRU.pdb,pMHC_0088.pdb,132986.531,323.7220153808594
4QRU.pdb,pMHC_0002.pdb,132297.266,323.1799621582031
4QRU.pdb,pMHC_0055.pdb,132880.078,323.4068298339844
4QRU.pdb,pMHC_0033.pdb,132935.984,322.61248779296875
4QRU.pdb,pMHC_0097.pdb,132886.891,323.0082092285156
4QRU.pdb,pMHC_0057.pdb,132774.469,322.99688720703125
4QRU.pdb,pMHC_0036.pdb,132754.484,323.1017150878906
4QRU.pdb,pMHC_0010.pdb,132272.219,322.6983642578125
4QRU.pdb,pMHC_0058.pdb,132685.844,322.81268310546875
4QRU.pdb,pMHC_0064.pdb,133386.703,323.27191162109375
4QRU.pdb,pMHC_0074.pdb,132978.672,323.9154357910156
4QRU.pdb,pMHC_0003.pdb,132195.078,323.1746826171875
4QRU.pdb,pMHC_0048.pdb,132773.062,322.2334899902344
4QRU.pdb,pMHC_0070.pdb,132652.844,323.1159973144531
4QRU.pdb,pMHC_0006.pdb,132197.609,322.9506530761719
4QRU.pdb,pMHC_0032.pdb,132846.172,323.0918884277344
4QRU.pdb,pMHC_0059.pdb,133179.484,323.09442138671875
4QRU.pdb,pMHC_0014.pdb,132192.234,323.2861328125
4QRU.pdb,pMHC_0093.pdb,132884.344,322.88482666015625
4QRU.pdb,pMHC_0060.pdb,132979.156,322.7646179199219
4QRU.pdb,pMHC_0083.pdb,132700.047,322.1770935058594
4QRU.pdb,pMHC_0077.pdb,132880.219,322.7030334472656
4QRU.pdb,pMHC_0062.pdb,132984.219,322.6248474121094
4QRU.pdb,pMHC_0053.pdb,135197.391,1517.231201171875
4QRU.pdb,pMHC_0005.pdb,132208.766,322.6838073730469
4QRU.pdb,pMHC_0040.pdb,133355.188,322.8253479003906
4QRU.pdb,pMHC_0012.pdb,132412.828,323.3081970214844
4QRU.pdb,pMHC_0034.pdb,133532.625,323.4475402832031
4QRU.pdb,pMHC_0095.pdb,132750.984,322.91119384765625
4QRU.pdb,pMHC_0078.pdb,132908.484,322.8296203613281
4QRU.pdb,pMHC_0030.pdb,133049.719,323.15338134765625
4QRU.pdb,pMHC_0001.pdb,132069.469,323.2332763671875
4QRU.pdb,pMHC_0080.pdb,133171.719,323.8113708496094
4QRU.pdb,pMHC_0015.pdb,132147.578,323.1805725097656
4QRU.pdb,pMHC_0020.pdb,133189.422,323.38287353515625
4QRU.pdb,pMHC_0027.pdb,132835.656,322.9583435058594
4QRU.pdb,pMHC_0090.pdb,132819.125,323.5126037597656
4QRU.pdb,pMHC_0066.pdb,133017.406,566.4280395507812
4QRU.pdb,pMHC_0021.pdb,132671.625,322.4051208496094
4QRU.pdb,pMHC_0099.pdb,132710.906,323.54168701171875
4QRU.pdb,pMHC_0039.pdb,132842.781,323.3404235839844
4QRU.pdb,pMHC_0024.pdb,133840.031,323.0943603515625
4QRU.pdb,pMHC_0017.pdb,132060.812,323.2508239746094
4QRU.pdb,pMHC_0047.pdb,133232.781,322.94830322265625
4QRU.pdb,pMHC_0041.pdb,133079.547,323.4176025390625
4QRU.pdb,pMHC_0009.pdb,132135.344,322.75390625
4QRU.pdb,pMHC_0007.pdb,132189.125,323.2871398925781
4QRU.pdb,pMHC_0076.pdb,133837.609,323.0961608886719
4QRU.pdb,pMHC_0028.pdb,132888.766,323.3406066894531
4U1H.pdb,pMHC_0087.pdb,136152.641,321.8946228027344
4U1H.pdb,pMHC_0092.pdb,135804.203,322.1958312988281
4U1H.pdb,pMHC_0050.pdb,135515.984,321.9031066894531
4U1H.pdb,pMHC_0019.pdb,135605.375,322.45672607421875
4U1H.pdb,pMHC_0091.pdb,135322.5,321.8892517089844
4U1H.pdb,pMHC_0016.pdb,135663.688,322.1853942871094
4U1H.pdb,pMHC_0018.pdb,135808.547,321.7267150878906
4U1H.pdb,pMHC_0045.pdb,135787.812,322.6614990234375
4U1H.pdb,pMHC_0029.pdb,135232.484,322.1149597167969
4U1H.pdb,pMHC_0082.pdb,135828.797,321.5097961425781
4U1H.pdb,pMHC_0000.pdb,135449.562,322.7130126953125
4U1H.pdb,pMHC_0094.pdb,136049.141,322.12445068359375
4U1H.pdb,pMHC_0042.pdb,136099.797,322.2043762207031
4U1H.pdb,pMHC_0037.pdb,135514.328,322.7972412109375
4U1H.pdb,pMHC_0022.pdb,0.0,322.7022705078125
4U1H.pdb,pMHC_0065.pdb,135372.469,322.08990478515625
4U1H.pdb,pMHC_0096.pdb,135814.531,321.8243103027344
4U1H.pdb,pMHC_0004.pdb,135663.109,322.3797607421875
4U1H.pdb,pMHC_0013.pdb,135620.344,322.2083740234375
4U1H.pdb,pMHC_0069.pdb,135885.562,322.41326904296875
4U1H.pdb,pMHC_0023.pdb,136099.984,322.4528503417969
4U1H.pdb,pMHC_0026.pdb,135314.156,321.98406982421875
4U1H.pdb,pMHC_0008.pdb,135396.656,322.5596618652344
4U1H.pdb,pMHC_0011.pdb,135522.469,321.9471130371094
4U1H.pdb,pMHC_0054.pdb,135477.609,322.4512023925781
4U1H.pdb,pMHC_0025.pdb,135650.078,321.9462585449219
4U1H.pdb,pMHC_0088.pdb,135909.312,321.9530944824219
4U1H.pdb,pMHC_0002.pdb,135189.0,322.5347900390625
4U1H.pdb,pMHC_0081.pdb,135781.766,322.1626892089844
4U1H.pdb,pMHC_0055.pdb,135780.516,321.6685791015625
4U1H.pdb,pMHC_0075.pdb,136275.469,321.9769592285156
4U1H.pdb,pMHC_0033.pdb,135194.625,322.0999450683594
4U1H.pdb,pMHC_0046.pdb,135691.656,321.4601745605469
4U1H.pdb,pMHC_0097.pdb,135477.812,322.2082824707031
4U1H.pdb,pMHC_0057.pdb,136556.453,321.89910888671875
4U1H.pdb,pMHC_0036.pdb,135847.5,321.5293884277344
4U1H.pdb,pMHC_0010.pdb,135659.516,322.3123474121094
4U1H.pdb,pMHC_0058.pdb,136354.531,322.269287109375
4U1H.pdb,pMHC_0064.pdb,135770.062,322.10595703125
4U1H.pdb,pMHC_0074.pdb,136256.719,321.903564453125
4U1H.pdb,pMHC_0003.pdb,135255.656,322.40911865234375
4U1H.pdb,pMHC_0048.pdb,135316.734,322.404541015625
4U1H.pdb,pMHC_0070.pdb,135614.766,322.9605712890625
4U1H.pdb,pMHC_0006.pdb,135457.641,322.16485595703125
4U1H.pdb,pMHC_0052.pdb,135212.828,322.52618408203125
4U1H.pdb,pMHC_0032.pdb,135520.266,322.72552490234375
4U1H.pdb,pMHC_0043.pdb,135543.281,321.7528381347656
4U1H.pdb,pMHC_0059.pdb,136221.859,321.60302734375
4U1H.pdb,pMHC_0014.pdb,135193.703,322.2290954589844
4U1H.pdb,pMHC_0086.pdb,135758.125,322.153076171875
4U1H.pdb,pMHC_0093.pdb,134888.0,322.44561767578125
4U1H.pdb,pMHC_0060.pdb,135438.484,321.74835205078125
4U1H.pdb,pMHC_0098.pdb,135481.719,321.9572448730469
4U1H.pdb,pMHC_0083.pdb,134962.469,322.3717956542969
4U1H.pdb,pMHC_0056.pdb,135338.156,322.185302734375
4U1H.pdb,pMHC_0062.pdb,135748.266,322.0075378417969
4U1H.pdb,pMHC_0061.pdb,135433.984,322.3470458984375
4U1H.pdb,pMHC_0038.pdb,0.0,322.6394958496094
4U1H.pdb,pMHC_0053.pdb,136612.375,322.1415100097656
4U1H.pdb,pMHC_0005.pdb,135683.094,322.1439514160156
4U1H.pdb,pMHC_0040.pdb,135709.188,322.14599609375
4U1H.pdb,pMHC_0012.pdb,135600.922,322.1590270996094
4U1H.pdb,pMHC_0031.pdb,135802.031,322.6170349121094
4U1H.pdb,pMHC_0095.pdb,134792.625,322.1067810058594
4U1H.pdb,pMHC_0078.pdb,135549.172,322.77545166015625
4U1H.pdb,pMHC_0030.pdb,135393.969,322.2838134765625
4U1H.pdb,pMHC_0051.pdb,135717.594,322.8379211425781
4U1H.pdb,pMHC_0001.pdb,135619.609,321.67724609375
4U1H.pdb,pMHC_0015.pdb,135018.344,321.8838195800781
4U1H.pdb,pMHC_0020.pdb,135283.875,322.0446472167969
4U1H.pdb,pMHC_0071.pdb,135734.406,321.82110595703125
4U1H.pdb,pMHC_0027.pdb,136796.109,322.12103271484375
4U1H.pdb,pMHC_0079.pdb,134962.422,321.9346923828125
4U1H.pdb,pMHC_0090.pdb,135534.688,322.0996398925781
4U1H.pdb,pMHC_0085.pdb,135732.359,322.2034912109375
4U1H.pdb,pMHC_0066.pdb,135789.078,322.802490234375
4U1H.pdb,pMHC_0021.pdb,135587.938,321.9582214355469
4U1H.pdb,pMHC_0099.pdb,135179.484,322.331787109375
4U1H.pdb,pMHC_0039.pdb,135595.281,322.36529541015625
4U1H.pdb,pMHC_0024.pdb,135204.125,321.8663330078125
4U1H.pdb,pMHC_0017.pdb,135706.234,321.878173828125
4U1H.pdb,pMHC_0068.pdb,135457.172,322.2478332519531
4U1H.pdb,pMHC_0041.pdb,135246.828,322.7588806152344
4U1H.pdb,pMHC_0009.pdb,135472.906,321.89593505859375
4U1H.pdb,pMHC_0063.pdb,0.0,322.6512145996094
4U1H.pdb,pMHC_0007.pdb,135296.641,321.9753723144531
4U1H.pdb,pMHC_0076.pdb,135756.859,321.9539489746094
4U1H.pdb,pMHC_0028.pdb,136015.234,321.71075439453125
4U1I.pdb,pMHC_0087.pdb,135635.156,319.1449279785156
4U1I.pdb,pMHC_0092.pdb,134212.781,319.260986328125
4U1I.pdb,pMHC_0050.pdb,134855.109,319.0126037597656
4U1I.pdb,pMHC_0019.pdb,134053.938,318.6867980957031
4U1I.pdb,pMHC_0091.pdb,135683.859,319.21337890625
4U1I.pdb,pMHC_0016.pdb,134047.609,319.0736999511719
4U1I.pdb,pMHC_0018.pdb,133979.094,319.1836853027344
4U1I.pdb,pMHC_0089.pdb,135173.938,319.3849182128906
4U1I.pdb,pMHC_0029.pdb,134722.922,319.6583557128906
4U1I.pdb,pMHC_0000.pdb,133856.0,318.83294677734375
4U1I.pdb,pMHC_0042.pdb,134018.141,319.12945556640625
4U1I.pdb,pMHC_0037.pdb,135316.906,318.8682556152344
4U1I.pdb,pMHC_0022.pdb,134783.734,319.4068908691406
4U1I.pdb,pMHC_0065.pdb,135235.797,319.1085510253906
4U1I.pdb,pMHC_0096.pdb,135660.25,319.47918701171875
4U1I.pdb,pMHC_0073.pdb,134510.109,319.8791198730469
4U1I.pdb,pMHC_0004.pdb,133911.438,318.98358154296875
4U1I.pdb,pMHC_0013.pdb,134134.0,319.20855712890625
4U1I.pdb,pMHC_0026.pdb,135302.641,319.2469787597656
4U1I.pdb,pMHC_0008.pdb,134028.953,319.0024108886719
4U1I.pdb,pMHC_0011.pdb,134055.109,319.46051025390625
4U1I.pdb,pMHC_0025.pdb,136277.234,319.0440368652344
4U1I.pdb,pMHC_0044.pdb,135919.125,319.6697692871094
4U1I.pdb,pMHC_0088.pdb,135623.547,318.9503173828125
4U1I.pdb,pMHC_0002.pdb,134103.109,319.3315734863281
4U1I.pdb,pMHC_0081.pdb,135661.859,319.2015075683594
4U1I.pdb,pMHC_0055.pdb,135888.75,318.8450622558594
4U1I.pdb,pMHC_0075.pdb,135087.188,318.9762268066406
4U1I.pdb,pMHC_0033.pdb,135225.953,319.1468200683594
4U1I.pdb,pMHC_0046.pdb,135229.859,319.5406188964844
4U1I.pdb,pMHC_0097.pdb,136112.203,318.7437744140625
4U1I.pdb,pMHC_0057.pdb,135833.609,319.42327880859375
4U1I.pdb,pMHC_0036.pdb,134445.859,319.3219909667969
4U1I.pdb,pMHC_0010.pdb,134085.188,319.39312744140625
4U1I.pdb,pMHC_0064.pdb,134775.844,319.3296203613281
4U1I.pdb,pMHC_0003.pdb,134022.141,318.81707763671875
4U1I.pdb,pMHC_0048.pdb,134210.953,319.4464111328125
4U1I.pdb,pMHC_0070.pdb,134575.344,319.3760070800781
4U1I.pdb,pMHC_0006.pdb,134048.062,318.9031066894531
4U1I.pdb,pMHC_0052.pdb,135546.594,319.8599548339844
4U1I.pdb,pMHC_0032.pdb,135413.938,319.14569091796875
4U1I.pdb,pMHC_0043.pdb,135459.312,319.4557189941406
4U1I.pdb,pMHC_0014.pdb,134180.359,318.5657653808594
4U1I.pdb,pMHC_0086.pdb,135508.719,319.0437316894531
4U1I.pdb,pMHC_0060.pdb,135293.812,318.9909362792969
4U1I.pdb,pMHC_0098.pdb,135995.703,318.1607360839844
4U1I.pdb,pMHC_0083.pdb,133897.828,319.40606689453125
4U1I.pdb,pMHC_0077.pdb,136002.297,318.87469482421875
4U1I.pdb,pMHC_0062.pdb,135234.531,318.9804382324219
4U1I.pdb,pMHC_0061.pdb,135148.391,319.5039367675781
4U1I.pdb,pMHC_0038.pdb,134932.922,318.9515380859375
4U1I.pdb,pMHC_0072.pdb,135097.203,319.54510498046875
4U1I.pdb,pMHC_0053.pdb,135432.266,319.7337341308594
4U1I.pdb,pMHC_0005.pdb,134199.734,318.7161865234375
4U1I.pdb,pMHC_0040.pdb,134552.109,319.2067565917969
4U1I.pdb,pMHC_0012.pdb,134038.547,318.7606506347656
4U1I.pdb,pMHC_0095.pdb,135518.469,319.0710754394531
4U1I.pdb,pMHC_0030.pdb,134244.953,319.4045104980469
4U1I.pdb,pMHC_0067.pdb,134231.109,319.2515869140625
4U1I.pdb,pMHC_0001.pdb,134148.406,318.7290954589844
4U1I.pdb,pMHC_0080.pdb,134095.047,319.9354553222656
4U1I.pdb,pMHC_0015.pdb,133970.844,319.1639404296875
4U1I.pdb,pMHC_0071.pdb,136067.656,319.9453125
4U1I.pdb,pMHC_0079.pdb,135061.531,319.4257507324219
4U1I.pdb,pMHC_0090.pdb,135761.828,319.9743347167969
4U1I.pdb,pMHC_0085.pdb,135432.969,319.1148376464844
4U1I.pdb,pMHC_0066.pdb,135527.75,318.8039245605469
4U1I.pdb,pMHC_0049.pdb,134802.656,319.4010314941406
4U1I.pdb,pMHC_0099.pdb,135694.797,318.3758239746094
4U1I.pdb,pMHC_0024.pdb,134466.328,318.9100036621094
4U1I.pdb,pMHC_0017.pdb,133900.609,319.0401916503906
4U1I.pdb,pMHC_0047.pdb,135275.875,319.0898742675781
4U1I.pdb,pMHC_0009.pdb,133990.719,318.8474426269531
4U1I.pdb,pMHC_0063.pdb,136248.125,318.7129821777344
4U1I.pdb,pMHC_0007.pdb,134041.438,319.1239013671875
4U1I.pdb,pMHC_0076.pdb,134473.891,320.0663757324219
4U1I.pdb,pMHC_0028.pdb,135611.156,319.1806640625
4U1J.pdb,pMHC_0084.pdb,134864.875,322.3234558105469
4U1J.pdb,pMHC_0092.pdb,134665.812,322.4167175292969
4U1J.pdb,pMHC_0050.pdb,134966.297,323.493408203125
4U1J.pdb,pMHC_0019.pdb,134907.375,322.2386474609375
4U1J.pdb,pMHC_0016.pdb,134977.219,322.1366882324219
4U1J.pdb,pMHC_0018.pdb,134802.0,322.5141296386719
4U1J.pdb,pMHC_0045.pdb,134964.906,323.12109375
4U1J.pdb,pMHC_0089.pdb,135538.281,322.7708435058594
4U1J.pdb,pMHC_0082.pdb,134935.641,322.4067687988281
4U1J.pdb,pMHC_0000.pdb,134994.938,322.62689208984375
4U1J.pdb,pMHC_0094.pdb,134647.547,322.6202392578125
4U1J.pdb,pMHC_0042.pdb,134757.875,322.69805908203125
4U1J.pdb,pMHC_0022.pdb,134527.047,322.2181701660156
4U1J.pdb,pMHC_0065.pdb,134736.188,322.60662841796875
4U1J.pdb,pMHC_0096.pdb,134992.188,322.7965393066406
4U1J.pdb,pMHC_0073.pdb,134831.109,322.342041015625
4U1J.pdb,pMHC_0004.pdb,134862.047,322.4804992675781
4U1J.pdb,pMHC_0013.pdb,134967.891,322.4427185058594
4U1J.pdb,pMHC_0069.pdb,134692.938,322.7145690917969
4U1J.pdb,pMHC_0023.pdb,134771.328,323.236572265625
4U1J.pdb,pMHC_0035.pdb,135002.219,322.3434143066406
4U1J.pdb,pMHC_0008.pdb,134981.562,321.96942138671875
4U1J.pdb,pMHC_0011.pdb,134978.062,322.2434997558594
4U1J.pdb,pMHC_0054.pdb,135339.484,322.39410400390625
4U1J.pdb,pMHC_0044.pdb,134622.328,322.74432373046875
4U1J.pdb,pMHC_0088.pdb,134850.953,322.47357177734375
4U1J.pdb,pMHC_0002.pdb,134924.891,322.47967529296875
4U1J.pdb,pMHC_0081.pdb,135115.234,322.3324890136719
4U1J.pdb,pMHC_0075.pdb,135008.234,323.4548034667969
4U1J.pdb,pMHC_0097.pdb,134693.391,322.4905090332031
4U1J.pdb,pMHC_0010.pdb,135036.984,322.4225158691406
4U1J.pdb,pMHC_0064.pdb,135081.219,322.8543701171875
4U1J.pdb,pMHC_0074.pdb,135447.094,322.5950927734375
4U1J.pdb,pMHC_0003.pdb,134913.312,322.4044494628906
4U1J.pdb,pMHC_0048.pdb,134827.531,322.6304626464844
4U1J.pdb,pMHC_0006.pdb,134897.703,322.190673828125
4U1J.pdb,pMHC_0059.pdb,135085.766,322.3086853027344
4U1J.pdb,pMHC_0014.pdb,134995.672,322.3321533203125
4U1J.pdb,pMHC_0060.pdb,134596.297,322.5552978515625
4U1J.pdb,pMHC_0098.pdb,135141.281,322.81396484375
4U1J.pdb,pMHC_0056.pdb,135281.016,322.2301025390625
4U1J.pdb,pMHC_0062.pdb,135407.188,322.14019775390625
4U1J.pdb,pMHC_0061.pdb,134372.875,322.3831787109375
4U1J.pdb,pMHC_0038.pdb,134455.906,322.4918212890625
4U1J.pdb,pMHC_0005.pdb,134820.297,322.4620361328125
4U1J.pdb,pMHC_0040.pdb,134854.734,322.5874328613281
4U1J.pdb,pMHC_0012.pdb,134914.609,322.3873596191406
4U1J.pdb,pMHC_0031.pdb,135234.328,322.8224182128906
4U1J.pdb,pMHC_0095.pdb,134827.594,322.531982421875
4U1J.pdb,pMHC_0030.pdb,134580.188,322.7676696777344
4U1J.pdb,pMHC_0001.pdb,134940.422,322.417724609375
4U1J.pdb,pMHC_0080.pdb,134446.188,322.7810974121094
4U1J.pdb,pMHC_0015.pdb,134887.781,322.9492492675781
4U1J.pdb,pMHC_0027.pdb,134638.078,322.4625549316406
4U1J.pdb,pMHC_0079.pdb,134817.5,322.6131286621094
4U1J.pdb,pMHC_0085.pdb,134853.969,322.579833984375
4U1J.pdb,pMHC_0066.pdb,134889.344,322.7481384277344
4U1J.pdb,pMHC_0021.pdb,134824.766,322.8442687988281
4U1J.pdb,pMHC_0049.pdb,135245.812,322.1256408691406
4U1J.pdb,pMHC_0099.pdb,135072.5,323.2154235839844
4U1J.pdb,pMHC_0039.pdb,135071.438,322.5741882324219
4U1J.pdb,pMHC_0017.pdb,134886.734,322.3203430175781
4U1J.pdb,pMHC_0009.pdb,134935.297,322.1232604980469
4U1J.pdb,pMHC_0007.pdb,134949.922,322.31591796875
4U1J.pdb,pMHC_0028.pdb,134954.844,322.20709228515625
4U1K.pdb,pMHC_0019.pdb,133504.312,322.1044921875
4U1K.pdb,pMHC_0016.pdb,133655.438,322.54107666015625
4U1K.pdb,pMHC_0018.pdb,133553.328,322.89300537109375
4U1K.pdb,pMHC_0000.pdb,133568.75,322.7891845703125
4U1K.pdb,pMHC_0004.pdb,133465.172,322.1256408691406
4U1K.pdb,pMHC_0013.pdb,133796.641,322.2730712890625
4U1K.pdb,pMHC_0008.pdb,133826.844,322.3554992675781
4U1K.pdb,pMHC_0011.pdb,133531.922,322.6619873046875
4U1K.pdb,pMHC_0002.pdb,133577.125,322.2571105957031
4U1K.pdb,pMHC_0010.pdb,133496.609,322.6441345214844
4U1K.pdb,pMHC_0003.pdb,133521.094,322.66241455078125
4U1K.pdb,pMHC_0006.pdb,133626.094,322.6181640625
4U1K.pdb,pMHC_0014.pdb,133647.344,322.6623229980469
4U1K.pdb,pMHC_0005.pdb,133730.719,322.52362060546875
4U1K.pdb,pMHC_0012.pdb,133320.0,322.4661560058594
4U1K.pdb,pMHC_0001.pdb,133354.453,322.82806396484375
4U1K.pdb,pMHC_0015.pdb,133419.234,323.5386047363281
4U1K.pdb,pMHC_0017.pdb,133577.25,322.7491455078125
4U1K.pdb,pMHC_0009.pdb,133661.547,322.8459777832031
4U1K.pdb,pMHC_0007.pdb,133744.297,322.2934875488281
4U1L.pdb,pMHC_0019.pdb,134224.297,323.48126220703125
4U1L.pdb,pMHC_0016.pdb,134263.516,323.34326171875
4U1L.pdb,pMHC_0018.pdb,133108.766,323.3290710449219
4U1L.pdb,pMHC_0000.pdb,134134.266,323.30267333984375
4U1L.pdb,pMHC_0042.pdb,135078.781,323.0896911621094
4U1L.pdb,pMHC_0004.pdb,134166.438,323.2646179199219
4U1L.pdb,pMHC_0013.pdb,133934.078,323.2085876464844
4U1L.pdb,pMHC_0008.pdb,134276.406,323.02557373046875
4U1L.pdb,pMHC_0011.pdb,134241.703,323.030029296875
4U1L.pdb,pMHC_0002.pdb,132928.734,323.888916015625
4U1L.pdb,pMHC_0010.pdb,132906.328,323.7393493652344
4U1L.pdb,pMHC_0064.pdb,135303.422,323.1297607421875
4U1L.pdb,pMHC_0003.pdb,134192.922,323.44476318359375
4U1L.pdb,pMHC_0006.pdb,134133.094,323.3109130859375
4U1L.pdb,pMHC_0014.pdb,132964.562,323.20208740234375
4U1L.pdb,pMHC_0086.pdb,135675.484,323.0550537109375
4U1L.pdb,pMHC_0093.pdb,135922.5,322.8785095214844
4U1L.pdb,pMHC_0072.pdb,136136.922,322.9341125488281
4U1L.pdb,pMHC_0005.pdb,134136.281,322.8868103027344
4U1L.pdb,pMHC_0012.pdb,134391.422,323.72552490234375
4U1L.pdb,pMHC_0051.pdb,135864.547,323.2686462402344
4U1L.pdb,pMHC_0001.pdb,132979.375,323.4303894042969
4U1L.pdb,pMHC_0015.pdb,134056.656,323.6509704589844
4U1L.pdb,pMHC_0071.pdb,135891.812,322.9443664550781
4U1L.pdb,pMHC_0090.pdb,135306.656,323.74627685546875
4U1L.pdb,pMHC_0017.pdb,134245.969,323.3226318359375
4U1L.pdb,pMHC_0068.pdb,136326.984,323.14593505859375
4U1L.pdb,pMHC_0009.pdb,134223.109,322.9355773925781
4U1L.pdb,pMHC_0007.pdb,133771.031,323.5281982421875
4U1N.pdb,pMHC_0019.pdb,128938.672,323.215576171875
4U1N.pdb,pMHC_0016.pdb,128916.172,323.0822448730469
4U1N.pdb,pMHC_0018.pdb,128977.516,323.2518310546875
4U1N.pdb,pMHC_0000.pdb,128953.445,323.0277099609375
4U1N.pdb,pMHC_0094.pdb,128592.578,322.9253234863281
4U1N.pdb,pMHC_0037.pdb,129029.656,323.326416015625
4U1N.pdb,pMHC_0004.pdb,128902.711,323.2890625
4U1N.pdb,pMHC_0013.pdb,128985.859,323.2269287109375
4U1N.pdb,pMHC_0008.pdb,129012.523,323.4600524902344
4U1N.pdb,pMHC_0011.pdb,128933.945,323.2718505859375
4U1N.pdb,pMHC_0002.pdb,129021.758,323.2580261230469
4U1N.pdb,pMHC_0010.pdb,128921.617,323.0107727050781
4U1N.pdb,pMHC_0003.pdb,128961.727,323.2620544433594
4U1N.pdb,pMHC_0006.pdb,128914.203,323.372314453125
4U1N.pdb,pMHC_0014.pdb,128882.844,323.22906494140625
4U1N.pdb,pMHC_0062.pdb,129272.023,323.53143310546875
4U1N.pdb,pMHC_0005.pdb,129012.391,323.5047912597656
4U1N.pdb,pMHC_0012.pdb,128993.711,323.12353515625
4U1N.pdb,pMHC_0001.pdb,128962.086,323.7732849121094
4U1N.pdb,pMHC_0015.pdb,128978.961,323.2164306640625
4U1N.pdb,pMHC_0017.pdb,128986.844,323.43963623046875
4U1N.pdb,pMHC_0009.pdb,129002.594,323.12786865234375
4U1N.pdb,pMHC_0007.pdb,128949.695,323.5263671875
4U1S.pdb,pMHC_108.pdb,134578.656,318.2491760253906
4U1S.pdb,pMHC_101.pdb,134646.891,318.35565185546875
4U1S.pdb,pMHC_132.pdb,134345.797,318.8707580566406
4U1S.pdb,pMHC_115.pdb,134352.422,318.46923828125
4U1S.pdb,pMHC_046.pdb,134890.406,318.3949890136719
4U1S.pdb,pMHC_146.pdb,134551.188,319.1143493652344
4U1S.pdb,pMHC_125.pdb,134362.266,319.2177734375
4U1S.pdb,pMHC_045.pdb,135031.844,319.32501220703125
4U1S.pdb,pMHC_021.pdb,134721.125,318.3318786621094
4U1S.pdb,pMHC_011.pdb,134808.453,319.4613037109375
4U1S.pdb,pMHC_126.pdb,134732.266,318.3807678222656
4U1S.pdb,pMHC_122.pdb,134792.734,318.7717590332031
4U1S.pdb,pMHC_102.pdb,134997.562,318.55615234375
4U1S.pdb,pMHC_041.pdb,134657.172,318.8360900878906
4U1S.pdb,pMHC_137.pdb,134387.188,317.9943542480469
4U1S.pdb,pMHC_023.pdb,134744.125,318.8939514160156
4U1S.pdb,pMHC_107.pdb,134684.156,318.5164794921875
4U1S.pdb,pMHC_117.pdb,135736.094,318.47674560546875
4U1S.pdb,pMHC_048.pdb,134914.188,319.5096435546875
4U1S.pdb,pMHC_033.pdb,134895.469,319.08062744140625
4U1S.pdb,pMHC_038.pdb,134961.484,319.6217346191406
4U1S.pdb,pMHC_018.pdb,135320.547,319.5921630859375
